"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"226","Ya paso la primera noche de #HackathonPosadas !! Buscando soluciones innovadoras https://t.co/VP6j8nk0Aw",FALSE,8,NA,2017-05-27 10:00:32,FALSE,NA,"868406559751229441",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","posadastech",9,FALSE,FALSE,NA,NA
"227","RT @posadastech: #HackathonPosadas de madrugada seguimos con la mejor compañía! https://t.co/Wgjo8lk5u5",FALSE,0,NA,2017-05-27 09:55:00,FALSE,NA,"868405167976218624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarceDelgadoMKT",8,TRUE,FALSE,NA,NA
"228","Rumbo al #hackathonposadas , mi copiloto salió de joda anoche, ya veo que sale #rails for zombis",FALSE,5,NA,2017-05-27 09:51:21,FALSE,NA,"868404247746019328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sandovalgus",0,FALSE,FALSE,NA,NA
"229","#HackathonPosadas de madrugada seguimos con la mejor compañía! https://t.co/Wgjo8lk5u5",FALSE,7,NA,2017-05-27 07:00:17,FALSE,NA,"868361195367038977",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","posadastech",8,FALSE,FALSE,NA,NA
"230","RT @posadastech: Ideas que van desarrollándose y tomando forma. #HackathonPosadas @lucaszanek96 https://t.co/WzojmUo6Mp",FALSE,0,NA,2017-05-27 06:53:24,FALSE,NA,"868359464566632449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lucaszanek96",2,TRUE,FALSE,NA,NA
"231","#hackathonposadas a lo criollo https://t.co/VPnsCu19aQ",FALSE,7,NA,2017-05-27 05:40:27,FALSE,NA,"868341105150001153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lucaszanek96",1,FALSE,FALSE,NA,NA
"232","#HackathonPosadas de madrugada seguimos! Compañía? Que no falte!! https://t.co/5gxl5BccQw",FALSE,3,NA,2017-05-27 05:00:08,FALSE,NA,"868330961490124801",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","posadastech",4,FALSE,FALSE,NA,NA
"233","RT @soymotta: #hackathonposadas #hackathon Aquí y ahora, en la UCAMI. https://t.co/lh34xX8E6Y",FALSE,0,NA,2017-05-27 04:52:52,FALSE,NA,"868329132681310208",NA,"<a href=""http://www.ehwiederbeste.de"" rel=""nofollow"">EhWiederBeste</a>","BSBot01",1,TRUE,FALSE,NA,NA
"234","#hackathonposadas #hackathon Aquí y ahora, en la UCAMI. https://t.co/lh34xX8E6Y",FALSE,5,NA,2017-05-27 04:48:49,FALSE,NA,"868328112051953664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","soymotta",1,FALSE,FALSE,NA,NA
"235","RT @posadastech: Ya todo listo para la Primer #HackathonPosadas las autoridades abren la maratón @losadajoaquin  @pepivillalba  @CMArzamend…",FALSE,0,NA,2017-05-27 03:48:01,FALSE,NA,"868312810773721088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hudemaEstela",24,TRUE,FALSE,NA,NA
"236","#HackathonPosadas Entramos en el día Sábado!! Los equipos están trabajando en sus proyectos. https://t.co/9fFiLrjSoF",FALSE,5,NA,2017-05-27 03:04:36,FALSE,NA,"868301886797074432",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","posadastech",0,FALSE,FALSE,NA,NA
"237","RT @posadastech: Ya todo listo para la Primer #HackathonPosadas las autoridades abren la maratón @losadajoaquin  @pepivillalba  @CMArzamend…",FALSE,0,NA,2017-05-27 01:08:38,FALSE,NA,"868272703907803136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","revexe",24,TRUE,FALSE,NA,NA
"238","Ideas que van desarrollándose y tomando forma. #HackathonPosadas @lucaszanek96 https://t.co/WzojmUo6Mp",FALSE,5,NA,2017-05-27 01:06:53,FALSE,NA,"868272263329665024",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","posadastech",2,FALSE,FALSE,NA,NA
"239","Escuchando buena música mientras surgen las ideas #HackathonPosadas https://t.co/AUnEnC7I8s",FALSE,1,NA,2017-05-27 01:00:31,FALSE,NA,"868270659687862272",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","posadastech",1,FALSE,FALSE,NA,NA
"240","RT @posadastech: #HackathonPosadas en la ciudad de #Posadas https://t.co/OMxrIy5cbV",FALSE,0,NA,2017-05-27 00:55:08,FALSE,NA,"868269304973856770",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kickebarrios",2,TRUE,FALSE,NA,NA
"241","RT @posadastech: Respiramos innovación y tecnología hoy #HackathonPosadas https://t.co/uf4sQt2quq",FALSE,0,NA,2017-05-27 00:54:56,FALSE,NA,"868269255736930305",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kickebarrios",2,TRUE,FALSE,NA,NA
"242","RT @posadastech: Ya todo listo para la Primer #HackathonPosadas las autoridades abren la maratón @losadajoaquin  @pepivillalba  @CMArzamend…",FALSE,0,NA,2017-05-27 00:54:50,FALSE,NA,"868269230155853825",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kickebarrios",24,TRUE,FALSE,NA,NA
"243","RT @posadastech: Ya todo listo para la Primer #HackathonPosadas las autoridades abren la maratón @losadajoaquin  @pepivillalba  @CMArzamend…",FALSE,0,NA,2017-05-27 00:51:17,FALSE,NA,"868268334000857089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ideasquetransf",24,TRUE,FALSE,NA,NA
"244","#hackathonposadas https://t.co/reIarV9Tsj",FALSE,5,NA,2017-05-27 00:49:03,FALSE,NA,"868267771972517888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","santiagosemhan",1,FALSE,FALSE,NA,NA
"245","La zona de combate del #hackathonPosadas https://t.co/erBm1s6DEk",FALSE,1,NA,2017-05-27 00:48:47,FALSE,NA,"868267707539611649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sandovalgus",0,FALSE,FALSE,NA,NA
"246","RT @posadastech: Ya todo listo para la Primer #HackathonPosadas las autoridades abren la maratón @losadajoaquin  @pepivillalba  @CMArzamend…",FALSE,0,NA,2017-05-27 00:35:10,FALSE,NA,"868264281439076354",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kasandrads14",24,TRUE,FALSE,NA,NA
"247","#HackathonPosadas https://t.co/5ozkyQ3ZDB",FALSE,4,NA,2017-05-27 00:32:04,FALSE,NA,"868263501416071168",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","posadastech",1,FALSE,FALSE,NA,NA
"248","#HackathonPosadas https://t.co/3uww7XDAjv",FALSE,3,NA,2017-05-27 00:28:50,FALSE,NA,"868262687355961344",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","posadastech",1,FALSE,FALSE,NA,NA
"249","RT @posadastech: Ya todo listo para la Primer #HackathonPosadas las autoridades abren la maratón @losadajoaquin  @pepivillalba  @CMArzamend…",FALSE,0,NA,2017-05-27 00:24:53,FALSE,NA,"868261692760784900",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Juaname07763234",24,TRUE,FALSE,NA,NA
"250","RT @posadastech: Ya todo listo para la Primer #HackathonPosadas las autoridades abren la maratón @losadajoaquin  @pepivillalba  @CMArzamend…",FALSE,0,NA,2017-05-27 00:24:47,FALSE,NA,"868261664646455296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Micaela41105508",24,TRUE,FALSE,NA,NA
"251","RT @posadastech: Ya todo listo para la Primer #HackathonPosadas las autoridades abren la maratón @losadajoaquin  @pepivillalba  @CMArzamend…",FALSE,0,NA,2017-05-27 00:24:39,FALSE,NA,"868261632237072385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sara_perez_21",24,TRUE,FALSE,NA,NA
"252","La cena esta servida en el #HackathonPosadas https://t.co/iS72hGcuqk",FALSE,2,NA,2017-05-27 00:23:21,FALSE,NA,"868261304699637760",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","posadastech",1,FALSE,FALSE,NA,NA
"253","RT @posadastech: Ya todo listo para la Primer #HackathonPosadas las autoridades abren la maratón @losadajoaquin  @pepivillalba  @CMArzamend…",FALSE,0,NA,2017-05-27 00:08:20,FALSE,NA,"868257526139297794",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carlitos_baez",24,TRUE,FALSE,NA,NA
"254","RT @posadastech: Ya todo listo para la Primer #HackathonPosadas las autoridades abren la maratón @losadajoaquin  @pepivillalba  @CMArzamend…",FALSE,0,NA,2017-05-27 00:00:03,FALSE,NA,"868255443956764672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PosadasEmprende",24,TRUE,FALSE,NA,NA
"255","RT @posadastech: Ya todo listo para la Primer #HackathonPosadas las autoridades abren la maratón @losadajoaquin  @pepivillalba  @CMArzamend…",FALSE,0,NA,2017-05-26 23:59:17,FALSE,NA,"868255249815011329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CMArzamendiA",24,TRUE,FALSE,NA,NA
"256","RT @posadastech: Ya todo listo para la Primer #HackathonPosadas las autoridades abren la maratón @losadajoaquin  @pepivillalba  @CMArzamend…",FALSE,0,NA,2017-05-26 23:57:02,FALSE,NA,"868254683147710464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","britezdaniel",24,TRUE,FALSE,NA,NA
"257","RT @posadastech: Ya todo listo para la Primer #HackathonPosadas las autoridades abren la maratón @losadajoaquin  @pepivillalba  @CMArzamend…",FALSE,0,NA,2017-05-26 23:44:41,FALSE,NA,"868251576665878528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rosanam2015",24,TRUE,FALSE,NA,NA
"258","RT @posadastech: Ya todo listo para la Primer #HackathonPosadas las autoridades abren la maratón @losadajoaquin  @pepivillalba  @CMArzamend…",FALSE,0,NA,2017-05-26 23:29:21,FALSE,NA,"868247715691589634",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarceDelgadoMKT",24,TRUE,FALSE,NA,NA
"259","48 horas para generar innovación en nuestra Ciudad. #HackathonPosadas https://t.co/212nlqhJLb",FALSE,1,NA,2017-05-26 23:17:31,FALSE,NA,"868244737144348673",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","posadastech",1,FALSE,FALSE,NA,NA
"260","Grupo para @matudelatower !! #HackathonPosadas https://t.co/VFhJFKOr95",FALSE,2,NA,2017-05-26 23:12:49,FALSE,NA,"868243554367352832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","posadastech",1,FALSE,FALSE,NA,NA
"261","Faltan 2 del team #hackathonposadas @ Universidad Católica de las Misiones https://t.co/oadopb2eLW",FALSE,0,NA,2017-05-26 23:05:21,FALSE,NA,"868241677630275585",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","matudelatower",0,FALSE,FALSE,"-55.93893076","-27.35557474"
"262","#HackathonPosadas en la ciudad de #Posadas https://t.co/OMxrIy5cbV",FALSE,3,NA,2017-05-26 22:59:21,FALSE,NA,"868240166804221953",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","posadastech",2,FALSE,FALSE,NA,NA
"263","RT @posadastech: Ya todo listo para la Primer #HackathonPosadas las autoridades abren la maratón @losadajoaquin  @pepivillalba  @CMArzamend…",FALSE,0,NA,2017-05-26 22:55:06,FALSE,NA,"868239095767728128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","avellanedaandy",24,TRUE,FALSE,NA,NA
"264","RT @posadastech: Ya todo listo para la Primer #HackathonPosadas las autoridades abren la maratón @losadajoaquin  @pepivillalba  @CMArzamend…",FALSE,0,NA,2017-05-26 22:52:02,FALSE,NA,"868238325487894528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","losadajoaquin",24,TRUE,FALSE,NA,NA
"265","Los grupos ya están conformando y las conversaciones empiezan a surgir. Esto es innovación viva en #HackathonPosadas https://t.co/SFIsGltdQ5",FALSE,0,NA,2017-05-26 22:44:18,FALSE,NA,"868236379788128257",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","posadastech",0,FALSE,FALSE,NA,NA
"266","RT @posadastech: Respiramos innovación y tecnología hoy #HackathonPosadas https://t.co/uf4sQt2quq",FALSE,0,NA,2017-05-26 22:35:39,FALSE,NA,"868234200335486976",NA,"<a href=""http://compraventasc.com/"" rel=""nofollow"">Nuestros Minions</a>","wilberramirez01",2,TRUE,FALSE,NA,NA
"267","Respiramos innovación y tecnología hoy #HackathonPosadas https://t.co/uf4sQt2quq",FALSE,0,NA,2017-05-26 22:31:40,FALSE,NA,"868233199985491969",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","posadastech",2,FALSE,FALSE,NA,NA
"268","Los chicos ya están conformando grupo y pensando soluciones. Muchos éxitos!!! #HackathonPosadas",FALSE,0,NA,2017-05-26 22:29:54,FALSE,NA,"868232754491785216",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","posadastech",0,FALSE,FALSE,NA,NA
"269","El señor @CMArzamendiA dando algunas indicaciones previo al comienzo de #HackathonPosadas",FALSE,0,NA,2017-05-26 22:25:15,FALSE,NA,"868231586629767168",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","posadastech",0,FALSE,FALSE,NA,NA
"270","Ya todo listo para la Primer #HackathonPosadas las autoridades abren la maratón @losadajoaquin  @pepivillalba… https://t.co/HzdI34QMRH",FALSE,20,NA,2017-05-26 22:14:41,TRUE,NA,"868228926262431744",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","posadastech",24,FALSE,FALSE,NA,NA
"271","Ya todo listo para la Primer #HackathonPosadas las autoridades abren la maratón @losadajoaquin @pepivillalba @CMArzamendiA",FALSE,0,NA,2017-05-26 22:02:58,FALSE,NA,"868225978711068673",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","posadastech",0,FALSE,FALSE,NA,NA
"272","Ya estas viniendo? No te pierdas la #HackathonPosadas que ya está arrancando! https://t.co/MAbb9X1gaJ",FALSE,0,NA,2017-05-26 22:00:00,FALSE,NA,"868225229344190469",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","posadastech",0,FALSE,FALSE,NA,NA
"273","RT @posadastech: Ya estamos arrancando el #HackathonPosadas !! https://t.co/iOJ2eu6qgy",FALSE,0,NA,2017-05-26 21:55:11,FALSE,NA,"868224017165168640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kickebarrios",2,TRUE,FALSE,NA,NA
"274","#HackathonPosadas tiene como objetivo contribuir a desarrollar una nueva cultura innovación abierta.",FALSE,0,NA,2017-05-26 21:55:03,FALSE,NA,"868223984965484545",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","posadastech",0,FALSE,FALSE,NA,NA
"275","Ya estamos arrancando el #HackathonPosadas !! https://t.co/iOJ2eu6qgy",FALSE,0,NA,2017-05-26 21:53:14,FALSE,NA,"868223528969138176",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","posadastech",2,FALSE,FALSE,NA,NA
"276","Ya estamos por empezar el evento #HackathonPosadas seguinos con el hashtag!! https://t.co/pngNqKhm7S",FALSE,0,NA,2017-05-26 21:36:52,FALSE,NA,"868219411009871875",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","posadastech",0,FALSE,FALSE,NA,NA
"277","Es viernes de jacaton y el ing lo sabe! #hackathonposadas https://t.co/FoPZklWhpK",FALSE,2,NA,2017-05-26 13:32:13,FALSE,NA,"868097441656168449",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","matudelatower",0,FALSE,FALSE,NA,NA
